"id","eventID","eventDate","eventRemarks","locationID","countryCode","minimumDepthInMeters","maximumDepthInMeters","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters"
"HABs-ScrippsPier_2017-05-22T15:56:00Z","HABs-ScrippsPier_2017-05-22T15:56:00Z","2017-05-22T15:56:00Z","20170522","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-05-29T16:20:00Z","HABs-ScrippsPier_2017-05-29T16:20:00Z","2017-05-29T16:20:00Z","20170529","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-06-05T16:23:00Z","HABs-ScrippsPier_2017-06-05T16:23:00Z","2017-06-05T16:23:00Z","20170605","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-06-12T16:12:00Z","HABs-ScrippsPier_2017-06-12T16:12:00Z","2017-06-12T16:12:00Z","20170612","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-06-19T16:20:00Z","HABs-ScrippsPier_2017-06-19T16:20:00Z","2017-06-19T16:20:00Z","20170619","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-06-26T16:20:00Z","HABs-ScrippsPier_2017-06-26T16:20:00Z","2017-06-26T16:20:00Z","20170626","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-07-03T16:47:00Z","HABs-ScrippsPier_2017-07-03T16:47:00Z","2017-07-03T16:47:00Z","20170703","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-07-10T16:15:00Z","HABs-ScrippsPier_2017-07-10T16:15:00Z","2017-07-10T16:15:00Z","20170710","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-07-17T16:30:00Z","HABs-ScrippsPier_2017-07-17T16:30:00Z","2017-07-17T16:30:00Z","20170717","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-07-24T16:20:00Z","HABs-ScrippsPier_2017-07-24T16:20:00Z","2017-07-24T16:20:00Z","20170724","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-07-31T16:25:00Z","HABs-ScrippsPier_2017-07-31T16:25:00Z","2017-07-31T16:25:00Z","20170731","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-08-07T16:13:00Z","HABs-ScrippsPier_2017-08-07T16:13:00Z","2017-08-07T16:13:00Z","20170807","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-08-14T16:15:00Z","HABs-ScrippsPier_2017-08-14T16:15:00Z","2017-08-14T16:15:00Z","20170814","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-08-21T16:15:00Z","HABs-ScrippsPier_2017-08-21T16:15:00Z","2017-08-21T16:15:00Z","20170821","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-08-28T16:05:00Z","HABs-ScrippsPier_2017-08-28T16:05:00Z","2017-08-28T16:05:00Z","20170828","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-09-05T16:20:00Z","HABs-ScrippsPier_2017-09-05T16:20:00Z","2017-09-05T16:20:00Z","20170905","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-09-11T16:13:00Z","HABs-ScrippsPier_2017-09-11T16:13:00Z","2017-09-11T16:13:00Z","20170911","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-09-18T16:25:00Z","HABs-ScrippsPier_2017-09-18T16:25:00Z","2017-09-18T16:25:00Z","20170918","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-09-25T16:20:00Z","HABs-ScrippsPier_2017-09-25T16:20:00Z","2017-09-25T16:20:00Z","20170925","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-10-02T16:17:00Z","HABs-ScrippsPier_2017-10-02T16:17:00Z","2017-10-02T16:17:00Z","20171002","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-10-09T16:30:00Z","HABs-ScrippsPier_2017-10-09T16:30:00Z","2017-10-09T16:30:00Z","20171009","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-10-16T16:19:00Z","HABs-ScrippsPier_2017-10-16T16:19:00Z","2017-10-16T16:19:00Z","20171016","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-10-23T16:20:00Z","HABs-ScrippsPier_2017-10-23T16:20:00Z","2017-10-23T16:20:00Z","20171023","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-10-30T16:10:00Z","HABs-ScrippsPier_2017-10-30T16:10:00Z","2017-10-30T16:10:00Z","20171030","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-11-06T18:13:00Z","HABs-ScrippsPier_2017-11-06T18:13:00Z","2017-11-06T18:13:00Z","20171106","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-11-13T18:35:00Z","HABs-ScrippsPier_2017-11-13T18:35:00Z","2017-11-13T18:35:00Z","20171113","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-11-20T18:15:00Z","HABs-ScrippsPier_2017-11-20T18:15:00Z","2017-11-20T18:15:00Z","20171120","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-11-27T18:17:00Z","HABs-ScrippsPier_2017-11-27T18:17:00Z","2017-11-27T18:17:00Z","20171127","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-12-04T17:17:00Z","HABs-ScrippsPier_2017-12-04T17:17:00Z","2017-12-04T17:17:00Z","20171204","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-12-11T18:19:00Z","HABs-ScrippsPier_2017-12-11T18:19:00Z","2017-12-11T18:19:00Z","20171211","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-12-18T18:17:00Z","HABs-ScrippsPier_2017-12-18T18:17:00Z","2017-12-18T18:17:00Z","20171218","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2017-12-23T18:10:00Z","HABs-ScrippsPier_2017-12-23T18:10:00Z","2017-12-23T18:10:00Z","20171223","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-01-02T18:20:00Z","HABs-ScrippsPier_2018-01-02T18:20:00Z","2018-01-02T18:20:00Z","20180102","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-01-08T18:50:00Z","HABs-ScrippsPier_2018-01-08T18:50:00Z","2018-01-08T18:50:00Z","20180108","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-01-16T18:36:00Z","HABs-ScrippsPier_2018-01-16T18:36:00Z","2018-01-16T18:36:00Z","20180116","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-01-22T18:45:00Z","HABs-ScrippsPier_2018-01-22T18:45:00Z","2018-01-22T18:45:00Z","20180122","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-01-29T18:46:00Z","HABs-ScrippsPier_2018-01-29T18:46:00Z","2018-01-29T18:46:00Z","20180129","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-02-05T18:50:00Z","HABs-ScrippsPier_2018-02-05T18:50:00Z","2018-02-05T18:50:00Z","20180205","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-02-12T18:55:00Z","HABs-ScrippsPier_2018-02-12T18:55:00Z","2018-02-12T18:55:00Z","20180212","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-02-19T18:05:00Z","HABs-ScrippsPier_2018-02-19T18:05:00Z","2018-02-19T18:05:00Z","20180219","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-02-26T18:45:00Z","HABs-ScrippsPier_2018-02-26T18:45:00Z","2018-02-26T18:45:00Z","20180226","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-03-05T18:47:00Z","HABs-ScrippsPier_2018-03-05T18:47:00Z","2018-03-05T18:47:00Z","20180305","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-03-12T16:48:00Z","HABs-ScrippsPier_2018-03-12T16:48:00Z","2018-03-12T16:48:00Z","20180312","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-03-19T16:07:00Z","HABs-ScrippsPier_2018-03-19T16:07:00Z","2018-03-19T16:07:00Z","20180319","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-03-26T16:26:00Z","HABs-ScrippsPier_2018-03-26T16:26:00Z","2018-03-26T16:26:00Z","20180326","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-04-02T16:32:00Z","HABs-ScrippsPier_2018-04-02T16:32:00Z","2018-04-02T16:32:00Z","20180402","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-04-10T16:25:00Z","HABs-ScrippsPier_2018-04-10T16:25:00Z","2018-04-10T16:25:00Z","20180410","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-04-16T16:52:00Z","HABs-ScrippsPier_2018-04-16T16:52:00Z","2018-04-16T16:52:00Z","20180416","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-04-23T16:37:00Z","HABs-ScrippsPier_2018-04-23T16:37:00Z","2018-04-23T16:37:00Z","20180423","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-04-30T16:48:00Z","HABs-ScrippsPier_2018-04-30T16:48:00Z","2018-04-30T16:48:00Z","20180430","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-05-07T16:56:00Z","HABs-ScrippsPier_2018-05-07T16:56:00Z","2018-05-07T16:56:00Z","20180507","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-05-14T17:00:00Z","HABs-ScrippsPier_2018-05-14T17:00:00Z","2018-05-14T17:00:00Z","20180514","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-05-21T16:36:00Z","HABs-ScrippsPier_2018-05-21T16:36:00Z","2018-05-21T16:36:00Z","20180521","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-05-29T16:10:00Z","HABs-ScrippsPier_2018-05-29T16:10:00Z","2018-05-29T16:10:00Z","20180529","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-06-04T16:42:00Z","HABs-ScrippsPier_2018-06-04T16:42:00Z","2018-06-04T16:42:00Z","20180604","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-06-11T16:15:00Z","HABs-ScrippsPier_2018-06-11T16:15:00Z","2018-06-11T16:15:00Z","20180611","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-06-18T16:20:00Z","HABs-ScrippsPier_2018-06-18T16:20:00Z","2018-06-18T16:20:00Z","20180618","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-06-25T16:45:00Z","HABs-ScrippsPier_2018-06-25T16:45:00Z","2018-06-25T16:45:00Z","20180625","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-07-02T16:06:00Z","HABs-ScrippsPier_2018-07-02T16:06:00Z","2018-07-02T16:06:00Z","20180702","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-07-09T16:23:00Z","HABs-ScrippsPier_2018-07-09T16:23:00Z","2018-07-09T16:23:00Z","20180709","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-07-16T16:39:00Z","HABs-ScrippsPier_2018-07-16T16:39:00Z","2018-07-16T16:39:00Z","20180716","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-07-23T16:20:00Z","HABs-ScrippsPier_2018-07-23T16:20:00Z","2018-07-23T16:20:00Z","20180723","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-07-30T16:20:00Z","HABs-ScrippsPier_2018-07-30T16:20:00Z","2018-07-30T16:20:00Z","20180730","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-08-06T17:16:00Z","HABs-ScrippsPier_2018-08-06T17:16:00Z","2018-08-06T17:16:00Z","20180806","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-08-13T16:28:00Z","HABs-ScrippsPier_2018-08-13T16:28:00Z","2018-08-13T16:28:00Z","20180813","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-08-20T16:12:00Z","HABs-ScrippsPier_2018-08-20T16:12:00Z","2018-08-20T16:12:00Z","20180820","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-08-27T16:40:00Z","HABs-ScrippsPier_2018-08-27T16:40:00Z","2018-08-27T16:40:00Z","20180827","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-09-04T16:18:00Z","HABs-ScrippsPier_2018-09-04T16:18:00Z","2018-09-04T16:18:00Z","20180904","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-09-10T16:43:00Z","HABs-ScrippsPier_2018-09-10T16:43:00Z","2018-09-10T16:43:00Z","20180910","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-09-17T16:13:00Z","HABs-ScrippsPier_2018-09-17T16:13:00Z","2018-09-17T16:13:00Z","20180917","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-09-24T16:07:00Z","HABs-ScrippsPier_2018-09-24T16:07:00Z","2018-09-24T16:07:00Z","20180924","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-10-01T16:13:00Z","HABs-ScrippsPier_2018-10-01T16:13:00Z","2018-10-01T16:13:00Z","20181001","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-10-08T16:11:00Z","HABs-ScrippsPier_2018-10-08T16:11:00Z","2018-10-08T16:11:00Z","20181008","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-10-15T16:10:00Z","HABs-ScrippsPier_2018-10-15T16:10:00Z","2018-10-15T16:10:00Z","20181015","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-10-22T16:01:00Z","HABs-ScrippsPier_2018-10-22T16:01:00Z","2018-10-22T16:01:00Z","20181022","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-10-29T16:26:00Z","HABs-ScrippsPier_2018-10-29T16:26:00Z","2018-10-29T16:26:00Z","20181029","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-11-05T18:22:00Z","HABs-ScrippsPier_2018-11-05T18:22:00Z","2018-11-05T18:22:00Z","20181105","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-11-13T18:19:00Z","HABs-ScrippsPier_2018-11-13T18:19:00Z","2018-11-13T18:19:00Z","20181113","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-11-19T18:13:00Z","HABs-ScrippsPier_2018-11-19T18:13:00Z","2018-11-19T18:13:00Z","20181119","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-11-26T17:52:00Z","HABs-ScrippsPier_2018-11-26T17:52:00Z","2018-11-26T17:52:00Z","20181126","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-12-03T18:24:00Z","HABs-ScrippsPier_2018-12-03T18:24:00Z","2018-12-03T18:24:00Z","20181203","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-12-10T18:13:00Z","HABs-ScrippsPier_2018-12-10T18:13:00Z","2018-12-10T18:13:00Z","20181210","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-12-17T18:27:00Z","HABs-ScrippsPier_2018-12-17T18:27:00Z","2018-12-17T18:27:00Z","20181217","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-12-23T18:21:00Z","HABs-ScrippsPier_2018-12-23T18:21:00Z","2018-12-23T18:21:00Z","20181223","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2018-12-31T18:16:00Z","HABs-ScrippsPier_2018-12-31T18:16:00Z","2018-12-31T18:16:00Z","20181231","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-01-07T18:09:00Z","HABs-ScrippsPier_2019-01-07T18:09:00Z","2019-01-07T18:09:00Z","20190107","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-01-14T18:10:00Z","HABs-ScrippsPier_2019-01-14T18:10:00Z","2019-01-14T18:10:00Z","20190114","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-01-22T18:05:00Z","HABs-ScrippsPier_2019-01-22T18:05:00Z","2019-01-22T18:05:00Z","20190122","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-01-28T18:04:00Z","HABs-ScrippsPier_2019-01-28T18:04:00Z","2019-01-28T18:04:00Z","20190128","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-02-04T18:09:00Z","HABs-ScrippsPier_2019-02-04T18:09:00Z","2019-02-04T18:09:00Z","20190204","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-02-11T17:52:00Z","HABs-ScrippsPier_2019-02-11T17:52:00Z","2019-02-11T17:52:00Z","20190211","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-02-19T18:30:00Z","HABs-ScrippsPier_2019-02-19T18:30:00Z","2019-02-19T18:30:00Z","20190219","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-02-25T17:57:00Z","HABs-ScrippsPier_2019-02-25T17:57:00Z","2019-02-25T17:57:00Z","20190225","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-03-04T17:56:00Z","HABs-ScrippsPier_2019-03-04T17:56:00Z","2019-03-04T17:56:00Z","20190304","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-03-11T16:02:00Z","HABs-ScrippsPier_2019-03-11T16:02:00Z","2019-03-11T16:02:00Z","20190311","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-03-18T16:10:00Z","HABs-ScrippsPier_2019-03-18T16:10:00Z","2019-03-18T16:10:00Z","20190318","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-03-25T16:05:00Z","HABs-ScrippsPier_2019-03-25T16:05:00Z","2019-03-25T16:05:00Z","20190325","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-04-01T16:36:00Z","HABs-ScrippsPier_2019-04-01T16:36:00Z","2019-04-01T16:36:00Z","20190401","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-04-08T16:45:00Z","HABs-ScrippsPier_2019-04-08T16:45:00Z","2019-04-08T16:45:00Z","20190408","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-04-15T17:04:00Z","HABs-ScrippsPier_2019-04-15T17:04:00Z","2019-04-15T17:04:00Z","20190415","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-04-22T17:20:00Z","HABs-ScrippsPier_2019-04-22T17:20:00Z","2019-04-22T17:20:00Z","20190422","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-04-29T17:03:00Z","HABs-ScrippsPier_2019-04-29T17:03:00Z","2019-04-29T17:03:00Z","20190429","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-05-06T16:53:00Z","HABs-ScrippsPier_2019-05-06T16:53:00Z","2019-05-06T16:53:00Z","20190506","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-05-13T16:57:00Z","HABs-ScrippsPier_2019-05-13T16:57:00Z","2019-05-13T16:57:00Z","20190513","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-05-20T17:00:00Z","HABs-ScrippsPier_2019-05-20T17:00:00Z","2019-05-20T17:00:00Z","20190520","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-05-28T16:28:00Z","HABs-ScrippsPier_2019-05-28T16:28:00Z","2019-05-28T16:28:00Z","20190528","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-06-03T16:45:00Z","HABs-ScrippsPier_2019-06-03T16:45:00Z","2019-06-03T16:45:00Z","20190603","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-06-10T16:43:00Z","HABs-ScrippsPier_2019-06-10T16:43:00Z","2019-06-10T16:43:00Z","20190610","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-06-17T16:15:00Z","HABs-ScrippsPier_2019-06-17T16:15:00Z","2019-06-17T16:15:00Z","20190617","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-06-24T16:20:00Z","HABs-ScrippsPier_2019-06-24T16:20:00Z","2019-06-24T16:20:00Z","20190624","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-07-01T16:20:00Z","HABs-ScrippsPier_2019-07-01T16:20:00Z","2019-07-01T16:20:00Z","20190701","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-07-08T16:26:00Z","HABs-ScrippsPier_2019-07-08T16:26:00Z","2019-07-08T16:26:00Z","20190708","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-07-15T16:18:00Z","HABs-ScrippsPier_2019-07-15T16:18:00Z","2019-07-15T16:18:00Z","20190715","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-07-22T16:20:00Z","HABs-ScrippsPier_2019-07-22T16:20:00Z","2019-07-22T16:20:00Z","20190722","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-07-29T16:15:00Z","HABs-ScrippsPier_2019-07-29T16:15:00Z","2019-07-29T16:15:00Z","20190729","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
"HABs-ScrippsPier_2019-08-05T16:14:00Z","HABs-ScrippsPier_2019-08-05T16:14:00Z","2019-08-05T16:14:00Z","20190805","HABs-ScrippsPier","US",NA,NA,32.867,-117.257,"EPSG:4326 WGS84",5
